Wall time,Step,Value
1626257751.767824,173,0.6151660680770874
1626257754.937448,245,0.6095507144927979
1626257764.74414,466,0.5937983989715576
1626257766.733024,511,0.5908651351928711
1626257768.736137,557,0.5879212617874146
1626257773.080609,659,0.5818512439727783
1626257779.213775,805,0.5738300681114197
1626257788.669725,1027,0.5622684955596924
1626257793.14661,1133,0.5573151111602783
1626257795.332205,1185,0.554930567741394
1626257799.040707,1272,0.5510740280151367
1626257805.425653,1418,0.5450533032417297
1626257807.175913,1459,0.5434167385101318
1626257808.723001,1495,0.5419933795928955
1626257809.388259,1511,0.5412977337837219
1626257811.010237,1549,0.5398467779159546
1626257811.724288,1566,0.5392252802848816
1626257827.622321,1941,0.5259711146354675
1626257828.4668,1961,0.5253000855445862
1626257852.122614,2504,0.5087786912918091
1626257855.171935,2578,0.5067397356033325
1626257860.119342,2694,0.5036190748214722
1626257860.7672,2709,0.5032120943069458
1626257861.150716,2718,0.5029664039611816
1626257876.914864,3084,0.4935900568962097
1626257883.700995,3242,0.48966825008392334
1626257884.705338,3266,0.4890682101249695
1626257897.532136,3567,0.4817841351032257
1626257899.01378,3601,0.4809328019618988
1626257901.306947,3655,0.4795919954776764
1626257901.918866,3669,0.47924041748046875
1626257917.066344,4024,0.4707254469394684
1626257920.732461,4110,0.46872541308403015
1626257921.252214,4122,0.46844810247421265
1626257923.872843,4182,0.4670565128326416
1626257925.874213,4228,0.4660087823867798
1626257953.302146,4329,0.36669790744781494
1626257963.343022,4565,0.3614448308944702
1626257974.816416,4833,0.3574007749557495
1626257985.939599,5091,0.35377585887908936
1626257987.848623,5137,0.3531273603439331
1626257990.033826,5188,0.3523072302341461
1626257990.606262,5201,0.3521154522895813
1626257993.249059,5263,0.35119563341140747
1626257994.647338,5296,0.35077333450317383
1626257997.507693,5363,0.34965217113494873
1626258001.417629,5455,0.3482181131839752
1626258010.54084,5668,0.34516724944114685
1626258017.437198,5833,0.34287893772125244
1626258018.875537,5867,0.342375248670578
1626258023.83579,5982,0.34078189730644226
1626258024.525915,5998,0.34058403968811035
1626258026.999365,6054,0.339781790971756
1626258030.627152,6139,0.33850958943367004
1626258034.29994,6226,0.3373168706893921
1626258036.614138,6280,0.33658742904663086
1626258038.980776,6335,0.3357519507408142
1626258040.471342,6370,0.3352290987968445
1626258048.947393,6570,0.33235806226730347
1626258055.797777,6731,0.33008137345314026
1626258056.678316,6751,0.32980841398239136
1626258060.916553,6851,0.32842350006103516
1626258063.8497,6920,0.3274781107902527
1626258066.851759,6992,0.3264729976654053
1626258069.561814,7055,0.3255960941314697
1626258077.94381,7254,0.32288089394569397
1626258085.771625,7437,0.3203997015953064
1626258086.990209,7465,0.3200174570083618
1626258094.722423,7645,0.3177342116832733
1626258098.499117,7731,0.3166210949420929
1626258109.507954,7987,0.3133782148361206
1626258115.462908,8123,0.31166601181030273
1626258122.846526,8292,0.30953916907310486
1626258155.000731,8549,0.2578883469104767
1626258155.282626,8555,0.25551289319992065
1626258158.151238,8619,0.25420013070106506
1626258160.034468,8660,0.25412219762802124
1626258161.618597,8695,0.25298938155174255
1626258162.996195,8725,0.2528582215309143
1626258164.310638,8753,0.2526032328605652
1626258165.367046,8777,0.25207942724227905
1626258165.452296,8779,0.25200292468070984
1626258182.516556,9153,0.24832667410373688
1626258186.97065,9253,0.24724812805652618
1626258188.701114,9292,0.24674126505851746
1626258190.298489,9328,0.24634607136249542
1626258191.829098,9360,0.24604178965091705
1626258200.282353,9548,0.24402518570423126
1626258207.565382,9713,0.24237431585788727
1626258209.337834,9754,0.24201886355876923
1626258213.054001,9838,0.24123844504356384
1626258214.315946,9868,0.24097739160060883
1626258215.445464,9895,0.24068912863731384
1626258216.484728,9918,0.24050995707511902
1626258217.904944,9950,0.24031378328800201
1626258218.981978,9974,0.24006623029708862
1626258219.248281,9980,0.23998908698558807
1626258223.015277,10064,0.2392507940530777
1626258224.24263,10091,0.23901399970054626
1626258225.667616,10122,0.2387281209230423
1626258228.882902,10192,0.2381289303302765
1626258235.77197,10343,0.23668436706066132
1626258240.343966,10446,0.2357514202594757
1626258240.943112,10459,0.23560652136802673
1626258243.592142,10519,0.23512057960033417
1626258249.075017,10644,0.2341170459985733
1626258249.155458,10646,0.23409327864646912
1626258251.911434,10708,0.2335408329963684
1626258266.009215,11024,0.23081278800964355
1626258270.223611,11119,0.22996985912322998
1626258274.829289,11219,0.22911947965621948
1626258279.885378,11332,0.22822289168834686
1626258301.590864,11820,0.2241075187921524
1626258303.61482,11868,0.22372093796730042
1626258310.581977,12028,0.2223961502313614
1626258312.904401,12077,0.2219879925251007
1626258323.710977,12317,0.22011689841747284
1626258325.458906,12355,0.21981081366539001
1626258327.441716,12399,0.21947315335273743
1626258327.512754,12401,0.21945588290691376
1626258330.803526,12477,0.21890829503536224
1626258340.752599,12709,0.21713204681873322
1626258369.953869,12906,0.18216362595558167
1626258371.761182,12945,0.18257617950439453
1626258387.605809,13305,0.1806785613298416
1626258391.321806,13389,0.18067966401576996
1626258397.223482,13523,0.17998315393924713
1626258398.450944,13551,0.17986012995243073
1626258401.667555,13624,0.17934323847293854
1626258402.501383,13643,0.1792403608560562
1626258402.713026,13648,0.17923128604888916
1626258409.399703,13803,0.17829672992229462
1626258411.530969,13850,0.1780654639005661
1626258416.842811,13972,0.17739108204841614
1626258417.244969,13981,0.1772986352443695
